6 16 73
65 91 89
115 74 6
43 183 101
31 19 10
18 1 3
0 8 18
7 0 16
0 17 10
9 5 0
20 0 12
19 11 0
15 0 14
21 13 0
13 47 16
15 1 8
18 32 9
7 6 17
64 12 5
21 11 70
14 20 63
92 28 172
118 78 76
126 35 77
146 55 93
89 83 81
81 114 73
136 22 85
138 56 87
132 122 167
32 40 5
17 80 31
69 177 57
123 154 114
84 24 164
116 76 74
88 50 168
128 46 79
80 78 120
122 31 159
50 121 86
148 66 95
152 4 64
90 124 170
72 141 102
86 38 166
63 59 15
60 131 94
142 132 175
130 37 41
54 181 99
71 179 97
98 134 178
103 151 51
100 25 180
94 29 174
33 144 105
96 60 176
67 65 47
140 58 48
108 97 69
110 99 71
21 106 47
43 70 19
145 2 59
102 42 182
144 145 59
104 72 184
61 147 33
112 20 64
62 149 52
150 68 45
27 82 1
75 36 3
113 74 115
156 23 36
24 117 153
158 39 23
38 119 84
32 39 160
26 125 27
114 115 73
124 125 26
79 155 35
28 127 90
41 157 46
29 129 92
122 159 37
2 135 26
85 161 44
134 135 2
87 163 22
25 137 98
48 165 56
42 139 100
132 167 58
52 61 107
93 169 53
51 62 109
95 171 55
4 103 112
45 173 66
111 101 54
142 175 68
108 57 106
105 144 63
110 97 108
107 61 105
111 99 110
109 62 107
109 112 103
111 70 101
117 75 153
34 82 27
75 3 82
156 36 117
77 116 113
158 23 119
79 118 155
160 39 121
41 120 157
30 40 88
162 34 125
133 44 83
83 123 81
164 24 127
85 126 161
166 38 129
87 128 163
168 50 131
48 130 165
49 30 96
170 124 135
143 53 91
91 133 89
172 28 137
93 136 169
174 29 139
95 138 171
176 60 141
45 140 173
152 49 104
178 134 145
106 57 67
67 143 65
180 25 147
69 146 177
182 42 149
71 148 179
184 72 151
54 150 181
142 183 43
77 113 154
153 34 162
119 156 84
155 76 116
121 158 86
157 78 118
40 160 88
159 80 120
127 162 90
161 154 123
129 164 92
163 35 126
131 166 94
165 46 128
30 168 96
167 37 130
137 170 98
169 44 133
139 172 100
171 22 136
141 174 102
173 56 138
49 176 104
175 58 140
147 178 33
177 53 143
149 180 52
179 55 146
151 182 51
181 66 148
152 184 4
183 68 150
