60.5     0.0
60.99336926052207     -0.11496743995510962
60.95310293795978     -0.3026463111495701
60.86176812452888     -0.5073023748672733
60.70621373498664     -0.7079987009283449
60.48588100575946     -0.8740249700335644
60.220570288532315     -0.9753710821101745
59.94689062410585     -0.998588701213935
59.6861291258518     -0.9494656783483256
59.41337821037265     -0.8098610226047467
59.1804691700504     -0.5730350938311863
59.04618376247057     -0.3003907206043471
59.00373159702398     -0.0863091491766911
