-14.5     -15.0
-14.007111776637986     -15.119050308311333
-14.059061820528783     -15.338578413980265
-14.16212547100376     -15.545862870746245
-14.306392010008354     -15.720352661006919
-14.47277672527652     -15.849726790556735
-14.64058116400022     -15.933176350069248
-14.794361289154798     -15.978627978652728
-14.926295092795364     -15.997280094383697
-15.046111888969431     -15.998936281098885
-15.17821058265915     -15.983992372037653
-15.319194347710948     -15.947689278397398
-15.463475878786976     -15.88610953599577
-15.603508494252436     -15.797356568521987
-15.730750620221919     -15.682644512938676
-15.837287459733863     -15.546762937453165
-15.917604421472845     -15.397494812159211
-15.969763812676797     -15.244045380252448
-15.992412165553406     -15.122955657298075
