151.0     0.0
150.99073005526657     -0.1358453443865822
150.96190490137073     -0.2733842729912723
150.91312256665992     -0.4076851459844768
150.84563537045307     -0.5337610141614794
150.7622783414963     -0.6472493569603882
150.66707562168173     -0.7449900099719116
150.56463127110504     -0.8253432786969972
150.45948169050757     -0.8881872415703246
150.35557606667027     -0.9346473456931739
150.2559760124401     -0.9666831337388994
150.160077514825     -0.9871044469798783
150.06172911159598     -0.9980929399517715
149.9625277498187     -0.999297668598476
149.8641226802157     -0.9907256703892531
149.7681157264346     -0.9727433801743601
149.6759667283161     -0.9460456853883085
149.58891569551582     -0.9115973313951508
149.50792993258366     -0.870555597737951
149.43032732186074     -0.821871668681702
149.35479169662912     -0.7640067049844947
149.28293046977763     -0.6970016419110319
149.21640073872476     -0.6212666076081297
149.1568044760845     -0.537607020460904
149.10557270769476     -0.44721339288925394
149.0638535326342     -0.3516102837496792
149.03242056935542     -0.2525669127053552
149.01161635790007     -0.15197952503312118
149.00133948659388     -0.051741462710688295
149.0010761686956     0.04638080693663362
149.010407436772     0.14389773731314817
149.02986687715682     0.24257313116362372
149.05981280994158     0.3406582563949298
149.10019788735437     0.43629824441367865
149.15053854481886     0.5276506762636878
149.20992685878105     0.6130125867585433
149.27708630194786     0.6909383367338868
149.3504647167006     0.7603314512429309
149.42835090425086     0.8204982092175421
149.50899757403982     0.8711582047488449
149.59073388759842     0.9124150641236063
149.67523727335785     0.945795523030198
149.76508764945967     0.9720165572476701
149.8592499934401     0.9900451684915131
149.95643795766995     0.9990507236712438
150.05516541566539     0.9984772290415359
150.1538221702853     0.9880985476807056
150.25076683747292     0.9680475159948616
150.34442623835912     0.938813382057263
150.43971403090026     0.8981378352065192
150.53748642404761     0.8432724019938594
150.63487862297802     0.7726118909812008
150.72828099238964     0.6852786266358808
150.813559529533     0.5814816350548482
150.886465422723     0.4627948296130185
150.94319445078463     0.3322412196116759
150.9809824574421     0.19409641467793243
150.99523425821315     0.09751292877840519
